UniProt ID,DrugBank ID,Fold,Type
P21917,DB06477,2,Positive
Q99928,DB00252,2,Positive
A8MPY1,DB01559,2,Positive
P05451,DB04522,2,Positive
P08913,DB00800,2,Positive
P12821,DB01340,2,Positive
P00390,DB03867,2,Positive
Q16445,DB01558,2,Positive
P16233,DB02451,2,Positive
P00747,DB09130,2,Positive
P10398,DB00171,2,Positive
P05067,DB09151,2,Positive
Q96KS0,DB04847,2,Positive
P08238,DB05134,2,Positive
P01133,DB04454,2,Positive
Q9Y2T6,DB11755,2,Positive
P18825,DB00433,2,Positive
P18825,DB01136,2,Positive
P08912,DB09167,2,Positive
Q10588,DB02701,2,Positive
P15559,DB00266,2,Positive
P48163,DB03461,2,Positive
Q9Y3R4,DB03991,2,Positive
P53805,DB00975,2,Positive
O14939,DB00122,2,Positive
Q7Z2H8,DB00160,2,Positive
P08912,DB00715,2,Positive
Q8NG66,DB08912,2,Positive
P18825,DB00248,2,Positive
Q92911,DB09418,2,Positive
P04745,DB03088,2,Positive
P34903,DB00849,2,Positive
P28223,DB08922,2,Positive
P08913,DB04855,2,Positive
P17540,DB00148,2,Positive
Q9UNQ0,DB04851,2,Positive
P41439,DB00158,2,Positive
Q03181,DB01393,2,Positive
P22303,DB03359,2,Positive
Q9Y5Y9,DB00807,2,Positive
P28222,DB01200,2,Positive
P07858,DB02685,2,Positive
Q92731,DB13952,2,Positive
P23219,DB00605,2,Positive
P32004,DB00898,2,Positive
P48066,DB08848,2,Positive
P01024,DB01593,2,Positive
P50135,DB00878,2,Positive
P37231,DB07842,2,Positive
P18825,DB01267,2,Positive
Q9NPA1,DB09089,2,Positive
P43681,DB00753,2,Positive
Q9H6Z9,DB04847,2,Positive
P35270,DB02637,2,Positive
O14965,DB05220,2,Positive
P00167,DB14528,2,Positive
P06737,DB02379,2,Positive
P00749,DB07625,2,Positive
P63096,DB04315,2,Positive
P01857,DB08411,2,Positive
P14625,DB03758,2,Positive
Q00975,DB11148,2,Positive
Q9NZK7,DB04743,2,Positive
O43497,DB09089,2,Positive
P35030,DB04109,2,Positive
O14757,DB08781,2,Positive
P49674,DB06195,2,Positive
P07333,DB07167,2,Positive
P28222,DB00246,2,Positive
Q92781,DB00157,2,Positive
P04004,DB14533,2,Positive
P05787,DB09130,2,Positive
P14416,DB00502,2,Positive
P25100,DB06229,2,Positive
Q7Z4J2,DB03435,2,Positive
P35348,DB01267,2,Positive
Q6N063,DB00126,2,Positive
Q15596,DB07195,2,Positive
Q00535,DB04014,2,Positive
P29275,DB05936,2,Positive
P54289,DB00230,2,Positive
Q0VD83,DB09130,2,Positive
P11388,DB06362,2,Positive
Q01668,DB04920,2,Positive
P84077,DB02774,2,Positive
P48549,DB01159,2,Positive
P08620,DB00686,2,Positive
P25021,DB08806,2,Positive
P35368,DB09167,2,Positive
P37231,DB04689,2,Positive
P35348,DB01579,2,Positive
P55017,DB01325,2,Positive
P14867,DB00312,2,Positive
P03952,DB14487,2,Positive
P35368,DB00668,2,Positive
P07477,DB03976,2,Positive
P14060,DB14544,2,Positive
P12429,DB00591,2,Positive
Q9UGI6,DB01110,2,Positive
P35348,DB09204,2,Positive
P18505,DB11582,2,Positive
P47901,DB09059,2,Positive
P54750,DB09283,2,Positive
P07550,DB11278,2,Positive
O95180,DB01244,2,Positive
P11226,DB04426,2,Positive
P20309,DB00502,2,Positive
O60931,DB00138,2,Positive
P47870,DB00228,2,Positive
Q14524,DB00532,2,Positive
Q59HE2,DB00114,2,Positive
Q13936,DB09232,2,Positive
P05023,DB01430,2,Positive
P23415,DB00572,2,Positive
P20309,DB09194,2,Positive
Q14957,DB01174,2,Positive
Q7L3T8,DB00172,2,Positive
P35030,DB03127,2,Positive
Q02338,DB00157,2,Positive
P21917,DB14185,2,Positive
P41143,DB00321,2,Positive
Q99928,DB00306,2,Positive
P17538,DB08692,2,Positive
O60840,DB09238,2,Positive
P62508,DB02659,2,Positive
P48065,DB08848,2,Positive
P23786,DB01074,2,Positive
P14867,DB00466,2,Positive
P05230,DB01901,2,Positive
Q99928,DB00898,2,Positive
P00519,DB08583,2,Positive
Q07869,DB01132,2,Positive
P01848,DB02740,2,Positive
P30542,DB09061,2,Positive
Q13224,DB00312,2,Positive
P02794,DB14488,2,Positive
P07814,DB02684,2,Positive
Q9UN88,DB01205,2,Positive
Q59H18,DB12010,2,Positive
P08908,DB00866,2,Positive
P20248,DB08248,2,Positive
P08908,DB04946,2,Positive
P13569,DB01016,2,Positive
Q12809,DB00489,2,Positive
P13073,DB04464,2,Positive
P28472,DB00898,2,Positive
P02144,DB01710,2,Positive
P0C0L5,DB09130,2,Positive
P22748,DB00774,2,Positive
P14867,DB06579,2,Positive
P42262,DB03319,2,Positive
Q8N1C3,DB01708,2,Positive
O14958,DB14481,2,Positive
P14416,DB00568,2,Positive
P06312,DB02325,2,Positive
P28161,DB02458,2,Positive
P78536,DB07145,2,Positive
Q15788,DB06832,2,Positive
P16455,DB14487,2,Positive
P08254,DB03033,2,Positive
Q15428,DB09130,2,Positive
P25021,DB00927,2,Positive
P18405,DB09389,2,Positive
P35368,DB01151,2,Positive
P09619,DB09283,2,Positive
Q16445,DB01028,2,Positive
P13945,DB01288,2,Positive
P05091,DB00822,2,Positive
Q92847,DB12128,2,Positive
P35556,DB14481,2,Positive
Q02127,DB07977,2,Positive
P37231,DB09198,2,Positive
P14867,DB00555,2,Positive
Q9Y271,DB00549,2,Positive
P27816,DB01248,2,Positive
P21333,DB11638,2,Positive
P07900,DB09221,2,Positive
P41143,DB06738,2,Positive
Q9NY59,DB00144,2,Positive
P18848,DB00852,2,Positive
Q16850,DB01007,2,Positive
P08913,DB13345,2,Positive
P41145,DB00704,2,Positive
P18507,DB00818,2,Positive
P35368,DB00934,2,Positive
Q01668,DB09231,2,Positive
P01024,DB14487,2,Positive
Q96GD4,DB12010,2,Positive
O14757,DB07025,2,Positive
Q13219,DB12695,2,Positive
Q16539,DB07832,2,Positive
Q9UGN5,DB09074,2,Positive
P00491,DB02222,2,Positive
Q02880,DB00970,2,Positive
Q02641,DB00308,2,Positive
P35368,DB13025,2,Positive
O14949,DB07401,2,Positive
Q9UDW1,DB04799,2,Positive
P18089,DB00543,2,Positive
Q01959,DB00865,2,Positive
P08912,DB08897,2,Positive
P14867,DB01198,2,Positive
P22303,DB08996,2,Positive
P43681,DB00747,2,Positive
P28223,DB06512,2,Positive
P35367,DB09167,2,Positive
P00519,DB08901,2,Positive
Q9H4B7,DB06772,2,Positive
P35968,DB07333,2,Positive
P07477,DB02435,2,Positive
P00734,DB06911,2,Positive
P06276,DB08658,2,Positive
P25100,DB06262,2,Positive
O14757,DB07654,2,Positive
P16118,DB04137,2,Positive
P22303,DB14006,2,Positive
P18825,DB00484,2,Positive
P07477,DB04301,2,Positive
Q9UJM8,DB03884,2,Positive
A5X5Y0,DB11273,2,Positive
P10275,DB14583,2,Positive
P22607,DB12010,2,Positive
P11309,DB07151,2,Positive
Q9UHA3,DB07374,2,Positive
P28476,DB00690,2,Positive
P61925,DB07876,2,Positive
P43003,DB00142,2,Positive
Q13370,DB07954,2,Positive
P00156,DB07636,2,Positive
P28845,DB07049,2,Positive
Q8N159,DB00142,2,Positive
O75390,DB04230,2,Positive
Q7L5Y9,DB05389,2,Positive
P45984,DB07020,2,Positive
Q13002,DB00312,2,Positive
P62942,DB08520,2,Positive
A5X5Y0,DB00898,2,Positive
P02768,DB06713,2,Positive
O75306,DB00157,2,Positive
P31644,DB01496,2,Positive
P05230,DB03959,2,Positive
P14867,DB00983,2,Negative
P14867,DB00909,2,Negative
P14867,DB00908,2,Negative
P14867,DB00280,2,Negative
P14867,DB07216,2,Negative
P14867,DB09283,2,Negative
P14867,DB00715,2,Negative
P14867,DB09238,2,Negative
P14867,DB04522,2,Negative
P14867,DB07401,2,Negative
P14867,DB13985,2,Negative
P14867,DB00398,2,Negative
P14867,DB11638,2,Negative
P14867,DB01033,2,Negative
P14867,DB00768,2,Negative
P14867,DB00476,2,Negative
P14867,DB08515,2,Negative
P14867,DB00734,2,Negative
P14867,DB00436,2,Negative
P14867,DB03127,2,Negative
P14867,DB00970,2,Negative
P14867,DB12742,2,Negative
P14867,DB01303,2,Negative
P14867,DB04946,2,Negative
P14867,DB00696,2,Negative
P14867,DB00173,2,Negative
P14867,DB03144,2,Negative
P14867,DB00647,2,Negative
P14867,DB07859,2,Negative
P35348,DB11348,2,Negative
P35348,DB01496,2,Negative
P35348,DB00200,2,Negative
P35348,DB00753,2,Negative
P35348,DB00572,2,Negative
P35348,DB05015,2,Negative
P35348,DB01356,2,Negative
P35348,DB00837,2,Negative
P35348,DB00157,2,Negative
P35348,DB06898,2,Negative
P35348,DB08837,2,Negative
P35348,DB14002,2,Negative
P35348,DB09118,2,Negative
P35348,DB00466,2,Negative
P35348,DB00690,2,Negative
P35348,DB06070,2,Negative
P35348,DB13146,2,Negative
P35348,DB01454,2,Negative
P35348,DB06246,2,Negative
P35348,DB00786,2,Negative
P35348,DB00842,2,Negative
P35348,DB00116,2,Negative
P35348,DB01107,2,Negative
P35348,DB08236,2,Negative
P35348,DB11148,2,Negative
P07477,DB00591,2,Negative
P07477,DB06712,2,Negative
P07477,DB06486,2,Negative
P07477,DB13800,2,Negative
P07477,DB06153,2,Negative
P07477,DB01142,2,Negative
P07477,DB02789,2,Negative
P07477,DB00148,2,Negative
P07477,DB07688,2,Negative
P07477,DB04464,2,Negative
P07477,DB04326,2,Negative
P07477,DB00897,2,Negative
P07477,DB01055,2,Negative
P07477,DB02218,2,Negative
P07477,DB01221,2,Negative
P07477,DB01393,2,Negative
P07477,DB08453,2,Negative
P07477,DB11755,2,Negative
P07477,DB15489,2,Negative
P07477,DB00589,2,Negative
P07477,DB00674,2,Negative
P07477,DB09194,2,Negative
P07477,DB00945,2,Negative
P07477,DB01224,2,Negative
P07477,DB06787,2,Negative
P14416,DB04493,2,Negative
P14416,DB04829,2,Negative
P14416,DB00321,2,Negative
P14416,DB00898,2,Negative
P14416,DB09167,2,Negative
P14416,DB08080,2,Negative
P14416,DB02767,2,Negative
P14416,DB02482,2,Negative
P14416,DB13269,2,Negative
P14416,DB08848,2,Negative
P14416,DB02379,2,Negative
P14416,DB02701,2,Negative
P14416,DB00945,2,Negative
P14416,DB01873,2,Negative
P14416,DB09213,2,Negative
P14416,DB07636,2,Negative
P14416,DB03740,2,Negative
P14416,DB01244,2,Negative
P14416,DB06603,2,Negative
P14416,DB00201,2,Negative
P14416,DB01558,2,Negative
P14416,DB00599,2,Negative
P14416,DB00153,2,Negative
P14416,DB00457,2,Negative
P14416,DB01016,2,Negative
P24941,DB01766,2,Negative
P24941,DB00126,2,Negative
P24941,DB09389,2,Negative
P24941,DB06148,2,Negative
P24941,DB01063,2,Negative
P24941,DB08604,2,Negative
P24941,DB00589,2,Negative
P24941,DB04147,2,Negative
P24941,DB00132,2,Negative
P24941,DB01019,2,Negative
P24941,DB00401,2,Negative
P24941,DB07859,2,Negative
P24941,DB00131,2,Negative
P24941,DB00160,2,Negative
P24941,DB01337,2,Negative
P24941,DB00404,2,Negative
P24941,DB00141,2,Negative
P24941,DB01589,2,Negative
P24941,DB00683,2,Negative
P24941,DB01156,2,Negative
P24941,DB01353,2,Negative
P24941,DB04786,2,Negative
P24941,DB04946,2,Negative
P24941,DB04855,2,Negative
P28223,DB14481,2,Negative
P28223,DB00546,2,Negative
P28223,DB09283,2,Negative
P28223,DB09338,2,Negative
P28223,DB00122,2,Negative
P28223,DB04688,2,Negative
P28223,DB04855,2,Negative
P28223,DB00411,2,Negative
P28223,DB06832,2,Negative
P28223,DB04847,2,Negative
P28223,DB00128,2,Negative
P28223,DB11691,2,Negative
P28223,DB03247,2,Negative
P28223,DB01589,2,Negative
P28223,DB00786,2,Negative
P28223,DB11693,2,Negative
P28223,DB00135,2,Negative
P28223,DB00794,2,Negative
P28223,DB00753,2,Negative
P28223,DB00167,2,Negative
P28223,DB07244,2,Negative
P28223,DB00273,2,Negative
P28223,DB01437,2,Negative
P28223,DB00651,2,Negative
P03372,DB00898,2,Negative
P03372,DB07780,2,Negative
P03372,DB00334,2,Negative
P03372,DB00371,2,Negative
P03372,DB01159,2,Negative
P03372,DB01812,2,Negative
P03372,DB01624,2,Negative
P03372,DB00201,2,Negative
P03372,DB09213,2,Negative
P03372,DB00277,2,Negative
P03372,DB04272,2,Negative
P03372,DB07763,2,Negative
P03372,DB00122,2,Negative
P03372,DB00904,2,Negative
P03372,DB00420,2,Negative
P03372,DB01019,2,Negative
P03372,DB00313,2,Negative
P03372,DB00139,2,Negative
P03372,DB01600,2,Negative
P03372,DB11093,2,Negative
P03372,DB00131,2,Negative
P03372,DB00152,2,Negative
P03372,DB01186,2,Negative
P03372,DB06678,2,Negative
P20309,DB07857,2,Negative
P20309,DB12808,2,Negative
P20309,DB01873,2,Negative
P20309,DB01016,2,Negative
P20309,DB07778,2,Negative
P20309,DB07664,2,Negative
P20309,DB11823,2,Negative
P20309,DB13146,2,Negative
P20309,DB04799,2,Negative
P20309,DB05492,2,Negative
P20309,DB04630,2,Negative
P20309,DB01244,2,Negative
P20309,DB13952,2,Negative
P20309,DB11973,2,Negative
P20309,DB06016,2,Negative
P20309,DB13931,2,Negative
P20309,DB01110,2,Negative
P20309,DB00241,2,Negative
P20309,DB03088,2,Negative
P20309,DB00143,2,Negative
P20309,DB00184,2,Negative
P20309,DB00216,2,Negative
P35368,DB08342,2,Negative
P35368,DB03088,2,Negative
P35368,DB11633,2,Negative
P35368,DB04141,2,Negative
P35368,DB06637,2,Negative
P35368,DB03847,2,Negative
P35368,DB14487,2,Negative
P35368,DB01406,2,Negative
P35368,DB11582,2,Negative
P35368,DB07207,2,Negative
P35368,DB14488,2,Negative
P35368,DB00776,2,Negative
P35368,DB01591,2,Negative
P35368,DB00795,2,Negative
P35368,DB00606,2,Negative
P35368,DB00716,2,Negative
P35368,DB11148,2,Negative
P35368,DB01354,2,Negative
P35368,DB01577,2,Negative
P35368,DB02325,2,Negative
P35368,DB01050,2,Negative
P23219,DB11148,2,Negative
P23219,DB13956,2,Negative
P23219,DB00418,2,Negative
P23219,DB00421,2,Negative
P23219,DB05961,2,Negative
P23219,DB01175,2,Negative
P23219,DB01224,2,Negative
P23219,DB01174,2,Negative
P23219,DB00160,2,Negative
P23219,DB01110,2,Negative
P23219,DB04315,2,Negative
P23219,DB07087,2,Negative
P23219,DB00843,2,Negative
P23219,DB13146,2,Negative
P23219,DB00794,2,Negative
P23219,DB00114,2,Negative
P23219,DB00197,2,Negative
P23219,DB01611,2,Negative
P23219,DB03449,2,Negative
P25100,DB00628,2,Negative
P25100,DB14185,2,Negative
P25100,DB00674,2,Negative
P25100,DB07119,2,Negative
P25100,DB00203,2,Negative
P25100,DB00640,2,Negative
P25100,DB04216,2,Negative
P25100,DB14481,2,Negative
P25100,DB11994,2,Negative
P25100,DB00783,2,Negative
P25100,DB08231,2,Negative
P25100,DB00747,2,Negative
P25100,DB00514,2,Negative
P25100,DB00292,2,Negative
P25100,DB00397,2,Negative
P25100,DB00904,2,Negative
P25100,DB01589,2,Negative
P25100,DB00603,2,Negative
P08913,DB00496,2,Negative
P08913,DB00829,2,Negative
P08913,DB00949,2,Negative
P08913,DB04920,2,Negative
P08913,DB01233,2,Negative
P08913,DB00599,2,Negative
P08913,DB05408,2,Negative
P08913,DB00281,2,Negative
P08913,DB00907,2,Negative
P08913,DB09283,2,Negative
P08913,DB02659,2,Negative
P08913,DB02709,2,Negative
P08913,DB01565,2,Negative
P08913,DB01016,2,Negative
P08913,DB11855,2,Negative
P08913,DB01115,2,Negative
P08913,DB03010,2,Negative
P08913,DB00825,2,Negative
O00591,DB01169,2,Negative
O00591,DB01224,2,Negative
O00591,DB12147,2,Negative
O00591,DB12141,2,Negative
O00591,DB01587,2,Negative
O00591,DB01296,2,Negative
O00591,DB04147,2,Negative
O00591,DB00795,2,Negative
O00591,DB13952,2,Negative
O00591,DB00591,2,Negative
O00591,DB07947,2,Negative
O00591,DB00761,2,Negative
O00591,DB06144,2,Negative
O00591,DB01103,2,Negative
O00591,DB02709,2,Negative
O00591,DB00412,2,Negative
O00591,DB01393,2,Negative
O00591,DB00777,2,Negative
P47869,DB06157,2,Negative
P47869,DB06151,2,Negative
P47869,DB11633,2,Negative
P47869,DB00668,2,Negative
P47869,DB00143,2,Negative
P47869,DB11181,2,Negative
P47869,DB12147,2,Negative
P47869,DB00843,2,Negative
P47869,DB00127,2,Negative
P47869,DB04464,2,Negative
P47869,DB00909,2,Negative
P47869,DB00268,2,Negative
P47869,DB08897,2,Negative
P47869,DB01186,2,Negative
P47869,DB04137,2,Negative
P47869,DB09194,2,Negative
P47869,DB13751,2,Negative
P47869,DB00436,2,Negative
P48169,DB04522,2,Negative
P48169,DB04920,2,Negative
P48169,DB01054,2,Negative
P48169,DB00726,2,Negative
P48169,DB08901,2,Negative
P48169,DB13025,2,Negative
P48169,DB00661,2,Negative
P48169,DB09194,2,Negative
P48169,DB09238,2,Negative
P48169,DB01942,2,Negative
P48169,DB14002,2,Negative
P48169,DB00248,2,Negative
P48169,DB00114,2,Negative
P48169,DB01892,2,Negative
P48169,DB12278,2,Negative
P48169,DB01064,2,Negative
P48169,DB06229,2,Negative
P08172,DB12010,2,Negative
P08172,DB12695,2,Negative
P08172,DB06216,2,Negative
P08172,DB00628,2,Negative
P08172,DB00241,2,Negative
P08172,DB13983,2,Negative
P08172,DB01236,2,Negative
P08172,DB09079,2,Negative
P08172,DB00843,2,Negative
P08172,DB09345,2,Negative
P08172,DB04315,2,Negative
P08172,DB00801,2,Negative
P08172,DB14011,2,Negative
P08172,DB13956,2,Negative
P08172,DB01593,2,Negative
P08172,DB01189,2,Negative
P08172,DB00768,2,Negative
P00918,DB00801,2,Negative
P00918,DB00945,2,Negative
P00918,DB11093,2,Negative
P00918,DB09283,2,Negative
P00918,DB00381,2,Negative
P00918,DB01275,2,Negative
P00918,DB09079,2,Negative
P00918,DB04224,2,Negative
P00918,DB00843,2,Negative
P00918,DB01915,2,Negative
P00918,DB12010,2,Negative
P00918,DB09194,2,Negative
P00918,DB00247,2,Negative
P00918,DB01017,2,Negative
P00918,DB01183,2,Negative
P00918,DB00153,2,Negative
P00918,DB01113,2,Negative
P08588,DB09462,2,Negative
P08588,DB06603,2,Negative
P08588,DB04464,2,Negative
P08588,DB00734,2,Negative
P08588,DB00252,2,Negative
P08588,DB07954,2,Negative
P08588,DB07636,2,Negative
P08588,DB06738,2,Negative
P08588,DB00774,2,Negative
P08588,DB01558,2,Negative
P08588,DB00151,2,Negative
P08588,DB00477,2,Negative
P08588,DB02726,2,Negative
P08588,DB01351,2,Negative
P08588,DB04141,2,Negative
P08588,DB01591,2,Negative
P08588,DB11638,2,Negative
P18507,DB06246,2,Negative
P18507,DB00266,2,Negative
P18507,DB04855,2,Negative
P18507,DB02325,2,Negative
P18507,DB14481,2,Negative
P18507,DB00776,2,Negative
P18507,DB00852,2,Negative
P18507,DB04137,2,Negative
P18507,DB00483,2,Negative
P18507,DB11994,2,Negative
P18507,DB14533,2,Negative
P18507,DB00502,2,Negative
P18507,DB00540,2,Negative
P18507,DB06216,2,Negative
P18507,DB00865,2,Negative
P18507,DB06153,2,Negative
P18507,DB02266,2,Negative
P18089,DB06579,2,Negative
P18089,DB03814,2,Negative
P18089,DB00555,2,Negative
P18089,DB06905,2,Negative
P18089,DB14490,2,Negative
P18089,DB01205,2,Negative
P18089,DB02512,2,Negative
P18089,DB04599,2,Negative
P18089,DB00849,2,Negative
P18089,DB01239,2,Negative
P18089,DB12371,2,Negative
P18089,DB03428,2,Negative
P18089,DB01043,2,Negative
P18089,DB09118,2,Negative
P18089,DB04799,2,Negative
P18089,DB00126,2,Negative
P00734,DB11273,2,Negative
P00734,DB06246,2,Negative
P00734,DB14185,2,Negative
P00734,DB00818,2,Negative
P00734,DB04599,2,Negative
P00734,DB08558,2,Negative
P00734,DB00603,2,Negative
P00734,DB01189,2,Negative
P00734,DB07584,2,Negative
P00734,DB04855,2,Negative
P00734,DB04982,2,Negative
P00734,DB00363,2,Negative
P00734,DB00153,2,Negative
P00734,DB00232,2,Negative
P00734,DB00129,2,Negative
P00734,DB08896,2,Negative
P18825,DB01115,2,Negative
P18825,DB04224,2,Negative
P18825,DB14491,2,Negative
P18825,DB06579,2,Negative
P18825,DB08453,2,Negative
P18825,DB12695,2,Negative
P18825,DB00172,2,Negative
P18825,DB01388,2,Negative
P18825,DB02494,2,Negative
P18825,DB00231,2,Negative
P18825,DB00132,2,Negative
P18825,DB01028,2,Negative
P18825,DB08330,2,Negative
P18825,DB11582,2,Negative
P18825,DB01236,2,Negative
P18825,DB01291,2,Negative
P35367,DB00397,2,Negative
P35367,DB00774,2,Negative
P35367,DB00114,2,Negative
P35367,DB01437,2,Negative
P35367,DB03435,2,Negative
P35367,DB03366,2,Negative
P35367,DB04889,2,Negative
P35367,DB09342,2,Negative
P35367,DB00843,2,Negative
P35367,DB00155,2,Negative
P35367,DB00697,2,Negative
P35367,DB00141,2,Negative
P35367,DB00622,2,Negative
P35367,DB14481,2,Negative
P35367,DB09130,2,Negative
P35367,DB00898,2,Negative
P11229,DB11901,2,Negative
P11229,DB03147,2,Negative
P11229,DB09342,2,Negative
P11229,DB09283,2,Negative
P11229,DB00273,2,Negative
P11229,DB00149,2,Negative
P11229,DB00142,2,Negative
P11229,DB01388,2,Negative
P11229,DB04224,2,Negative
P11229,DB00129,2,Negative
P11229,DB03754,2,Negative
P11229,DB04464,2,Negative
P11229,DB11148,2,Negative
P11229,DB00818,2,Negative
P11229,DB12598,2,Negative
P11229,DB01028,2,Negative
P18505,DB04141,2,Negative
P18505,DB14501,2,Negative
P18505,DB05541,2,Negative
P18505,DB01452,2,Negative
P18505,DB08330,2,Negative
P18505,DB01142,2,Negative
P18505,DB00849,2,Negative
P18505,DB11273,2,Negative
P18505,DB00246,2,Negative
P18505,DB00149,2,Negative
P18505,DB02659,2,Negative
P18505,DB00953,2,Negative
P18505,DB00142,2,Negative
P18505,DB03963,2,Negative
P18505,DB08896,2,Negative
P18505,DB03127,2,Negative
P08173,DB01942,2,Negative
P08173,DB00292,2,Negative
P08173,DB11901,2,Negative
P08173,DB06148,2,Negative
P08173,DB01873,2,Negative
P08173,DB03461,2,Negative
P08173,DB14006,2,Negative
P08173,DB07954,2,Negative
P08173,DB01559,2,Negative
P08173,DB03374,2,Negative
P08173,DB04530,2,Negative
P08173,DB09088,2,Negative
P08173,DB03435,2,Negative
P08173,DB06678,2,Negative
P08173,DB12965,2,Negative
P31644,DB08231,2,Negative
P31644,DB00421,2,Negative
P31644,DB11148,2,Negative
P31644,DB01388,2,Negative
P31644,DB04216,2,Negative
P31644,DB01088,2,Negative
P31644,DB12965,2,Negative
P31644,DB09231,2,Negative
P31644,DB14487,2,Negative
P31644,DB00151,2,Negative
P31644,DB04464,2,Negative
P31644,DB06153,2,Negative
P31644,DB01119,2,Negative
P31644,DB00363,2,Negative
P31644,DB00433,2,Negative
Q8N1C3,DB01199,2,Negative
Q8N1C3,DB01812,2,Negative
Q8N1C3,DB03758,2,Negative
Q8N1C3,DB11148,2,Negative
Q8N1C3,DB04530,2,Negative
Q8N1C3,DB08080,2,Negative
Q8N1C3,DB01224,2,Negative
Q8N1C3,DB08180,2,Negative
Q8N1C3,DB00160,2,Negative
Q8N1C3,DB00202,2,Negative
Q8N1C3,DB01151,2,Negative
Q8N1C3,DB11348,2,Negative
Q8N1C3,DB14011,2,Negative
Q8N1C3,DB00193,2,Negative
Q8N1C3,DB00122,2,Negative
Q99928,DB06151,2,Negative
Q99928,DB04395,2,Negative
Q99928,DB00697,2,Negative
Q99928,DB09304,2,Negative
Q99928,DB01591,2,Negative
Q99928,DB12010,2,Negative
Q99928,DB00289,2,Negative
Q99928,DB09085,2,Negative
Q99928,DB04216,2,Negative
Q99928,DB00182,2,Negative
Q99928,DB09061,2,Negative
Q99928,DB01325,2,Negative
Q99928,DB08059,2,Negative
Q99928,DB01054,2,Negative
Q99928,DB00800,2,Negative
P07550,DB04137,2,Negative
P07550,DB06153,2,Negative
P07550,DB00458,2,Negative
P07550,DB00502,2,Negative
P07550,DB01589,2,Negative
P07550,DB01559,2,Negative
P07550,DB01588,2,Negative
P07550,DB00231,2,Negative
P07550,DB01189,2,Negative
P07550,DB14006,2,Negative
P07550,DB00690,2,Negative
P07550,DB00483,2,Negative
P07550,DB00280,2,Negative
P07550,DB01142,2,Negative
P07550,DB00875,2,Negative
O75469,DB11901,2,Negative
O75469,DB00774,2,Negative
O75469,DB03814,2,Negative
O75469,DB06246,2,Negative
O75469,DB08330,2,Negative
O75469,DB09229,2,Negative
O75469,DB00157,2,Negative
O75469,DB13269,2,Negative
O75469,DB03088,2,Negative
O75469,DB01024,2,Negative
O75469,DB03017,2,Negative
O75469,DB00619,2,Negative
O75469,DB01236,2,Negative
O75469,DB07780,2,Negative
P21728,DB00801,2,Negative
P21728,DB01594,2,Negative
P21728,DB04216,2,Negative
P21728,DB09121,2,Negative
P21728,DB08896,2,Negative
P21728,DB00172,2,Negative
P21728,DB00141,2,Negative
P21728,DB04315,2,Negative
P21728,DB12695,2,Negative
P21728,DB00721,2,Negative
P21728,DB00158,2,Negative
P21728,DB01142,2,Negative
P21728,DB09232,2,Negative
P21728,DB02772,2,Negative
P35372,DB00252,2,Negative
P35372,DB00381,2,Negative
P35372,DB04216,2,Negative
P35372,DB12010,2,Negative
P35372,DB00141,2,Negative
P35372,DB00243,2,Negative
P35372,DB00404,2,Negative
P35372,DB08231,2,Negative
P35372,DB01593,2,Negative
P35372,DB00349,2,Negative
P35372,DB03461,2,Negative
P35372,DB01558,2,Negative
P35372,DB01205,2,Negative
P35372,DB06217,2,Negative
Q16539,DB01437,2,Negative
Q16539,DB00622,2,Negative
Q16539,DB01115,2,Negative
Q16539,DB00753,2,Negative
Q16539,DB00726,2,Negative
Q16539,DB00371,2,Negative
Q16539,DB00248,2,Negative
Q16539,DB00306,2,Negative
Q16539,DB00502,2,Negative
Q16539,DB01110,2,Negative
Q16539,DB04464,2,Negative
Q16539,DB01174,2,Negative
Q16539,DB03814,2,Negative
P28335,DB01254,2,Negative
P28335,DB00686,2,Negative
P28335,DB08901,2,Negative
P28335,DB01593,2,Negative
P28335,DB00496,2,Negative
P28335,DB00421,2,Negative
P28335,DB01437,2,Negative
P28335,DB02325,2,Negative
P28335,DB09130,2,Negative
P28335,DB00273,2,Negative
P28335,DB04315,2,Negative
P28335,DB00628,2,Negative
P28335,DB01189,2,Negative
P42262,DB01956,2,Negative
P42262,DB00289,2,Negative
P42262,DB00628,2,Negative
P42262,DB02325,2,Negative
P42262,DB00458,2,Negative
P42262,DB01221,2,Negative
P42262,DB09130,2,Negative
P42262,DB12267,2,Negative
P42262,DB00627,2,Negative
P42262,DB11348,2,Negative
P42262,DB00755,2,Negative
P42262,DB04315,2,Negative
P42262,DB00818,2,Negative
P08912,DB09342,2,Negative
P08912,DB00801,2,Negative
P08912,DB00783,2,Negative
P08912,DB07860,2,Negative
P08912,DB00182,2,Negative
P08912,DB00144,2,Negative
P08912,DB00514,2,Negative
P08912,DB00171,2,Negative
P08912,DB01043,2,Negative
P08912,DB00418,2,Negative
P08912,DB00116,2,Negative
P08912,DB00128,2,Negative
P08912,DB00126,2,Negative
P31645,DB00619,2,Negative
P31645,DB01588,2,Negative
P31645,DB00248,2,Negative
P31645,DB04216,2,Negative
P31645,DB00690,2,Negative
P31645,DB01594,2,Negative
P31645,DB00334,2,Negative
P31645,DB00755,2,Negative
P31645,DB11859,2,Negative
P31645,DB01189,2,Negative
P31645,DB00139,2,Negative
P31645,DB07954,2,Negative
P31645,DB11273,2,Negative
Q13936,DB01267,2,Negative
