UniProt ID,DrugBank ID,Fold,Type
P07477,DB01745,1,Positive
P09874,DB07096,1,Positive
P10275,DB00255,1,Positive
P08100,DB03796,1,Positive
Q96I15,DB00114,1,Positive
P37231,DB04270,1,Positive
O15239,DB00157,1,Positive
P08235,DB01134,1,Positive
P10915,DB08818,1,Positive
P08709,DB09332,1,Positive
Q12882,DB03247,1,Positive
P47870,DB00237,1,Positive
P00749,DB02705,1,Positive
O95190,DB00129,1,Positive
P00742,DB08746,1,Positive
P63208,DB01750,1,Positive
P21917,DB00246,1,Positive
P14324,DB00710,1,Positive
P34903,DB00237,1,Positive
P08908,DB01392,1,Positive
P17948,DB09221,1,Positive
Q13838,DB11638,1,Positive
O94788,DB00162,1,Positive
P08908,DB09128,1,Positive
P09619,DB09221,1,Positive
P35368,DB06229,1,Positive
Q13464,DB13165,1,Positive
P18825,DB00502,1,Positive
Q99928,DB15489,1,Positive
P21554,DB02955,1,Positive
Q6TGC4,DB00155,1,Positive
P06401,DB00764,1,Positive
Q01064,DB01244,1,Positive
P31644,DB01236,1,Positive
P31644,DB00543,1,Positive
P52895,DB07768,1,Positive
Q9NY72,DB13269,1,Positive
P18031,DB07263,1,Positive
Q56UN5,DB12010,1,Positive
P11217,DB04566,1,Positive
Q93088,DB00134,1,Positive
P20309,DB00411,1,Positive
Q16539,DB01948,1,Positive
O14757,DB08683,1,Positive
P54760,DB07252,1,Positive
Q9Y271,DB00716,1,Positive
P49789,DB04389,1,Positive
P11229,DB00434,1,Positive
Q2TU84,DB00128,1,Positive
Q92945,DB02709,1,Positive
P28223,DB01242,1,Positive
P04150,DB14538,1,Positive
P08588,DB00598,1,Positive
P01857,DB07764,1,Positive
P23560,DB11823,1,Positive
P00533,DB03496,1,Positive
P24046,DB00546,1,Positive
Q9UBK8,DB00134,1,Positive
Q02641,DB00273,1,Positive
P05231,DB05767,1,Positive
O94956,DB01241,1,Positive
P20701,DB08860,1,Positive
P11229,DB01085,1,Positive
Q8TCU5,DB04926,1,Positive
Q16595,DB14490,1,Positive
P18505,DB00753,1,Positive
P39900,DB08271,1,Positive
Q86YV6,DB12010,1,Positive
P35354,DB11323,1,Positive
Q15825,DB00184,1,Positive
P47869,DB01956,1,Positive
P08173,DB00622,1,Positive
Q8TCU5,DB09409,1,Positive
P07333,DB07202,1,Positive
P01189,DB00836,1,Positive
O95168,DB00157,1,Positive
P00519,DB08350,1,Positive
P18825,DB00246,1,Positive
P10515,DB00157,1,Positive
P03372,DB08020,1,Positive
P06744,DB02548,1,Positive
P13569,DB09213,1,Positive
Q13224,DB01043,1,Positive
P68400,DB04721,1,Positive
P13631,DB03466,1,Positive
P47869,DB00475,1,Positive
P18825,DB00182,1,Positive
Q92731,DB06249,1,Positive
P50391,DB05045,1,Positive
P49356,DB07771,1,Positive
P31391,DB13985,1,Positive
P30874,DB04894,1,Positive
Q96FQ6,DB11093,1,Positive
P04150,DB01234,1,Positive
P47869,DB01352,1,Positive
Q6DT37,DB12010,1,Positive
P14416,DB09223,1,Positive
P10253,DB00284,1,Positive
P28472,DB00231,1,Positive
P35368,DB01614,1,Positive
P46782,DB11638,1,Positive
P07900,DB07325,1,Positive
P48551,DB06152,1,Positive
P11388,DB04975,1,Positive
P00326,DB03226,1,Positive
P47869,DB00690,1,Positive
P08912,DB00454,1,Positive
P24941,DB08133,1,Positive
Q7Z2Z2,DB04315,1,Positive
P02768,DB13967,1,Positive
O14764,DB00794,1,Positive
P41595,DB00589,1,Positive
Q12879,DB09481,1,Positive
P07477,DB08254,1,Positive
Q71U36,DB11638,1,Positive
O43169,DB12695,1,Positive
P22894,DB06971,1,Positive
P35354,DB01435,1,Positive
P28222,DB00998,1,Positive
P06401,DB08867,1,Positive
Q9H4B7,DB12334,1,Positive
O14757,DB07037,1,Positive
P56817,DB07346,1,Positive
P00450,DB12965,1,Positive
P12268,DB00811,1,Positive
Q12809,DB01100,1,Positive
P35348,DB09205,1,Positive
P08912,DB01036,1,Positive
O43497,DB00153,1,Positive
P02689,DB03796,1,Positive
P29972,DB02451,1,Positive
P00734,DB07522,1,Positive
P08588,DB01295,1,Positive
O14757,DB08780,1,Positive
O14788,DB11582,1,Positive
P68400,DB01765,1,Positive
P23415,DB14487,1,Positive
Q15596,DB13952,1,Positive
P30939,DB00315,1,Positive
P29622,DB01593,1,Positive
P00533,DB05944,1,Positive
P23975,DB06701,1,Positive
P13945,DB01407,1,Positive
Q16832,DB12010,1,Positive
P50416,DB00583,1,Positive
P41145,DB09209,1,Positive
Q16798,DB03680,1,Positive
P31644,DB01354,1,Positive
P25100,DB00211,1,Positive
P18089,DB00248,1,Positive
P35498,DB05541,1,Positive
Q04828,DB03461,1,Positive
P23415,DB11582,1,Positive
P19652,DB14487,1,Positive
P23526,DB03216,1,Positive
P00918,DB07632,1,Positive
P21728,DB06077,1,Positive
P24310,DB02659,1,Positive
O00555,DB09238,1,Positive
Q8TF76,DB07995,1,Positive
P00918,DB04081,1,Positive
P35367,DB08802,1,Positive
P15924,DB01593,1,Positive
Q13003,DB00142,1,Positive
Q07869,DB02746,1,Positive
P00751,DB14487,1,Positive
P37231,DB07053,1,Positive
P10589,DB06732,1,Positive
O75469,DB01127,1,Positive
P22894,DB08403,1,Positive
P04150,DB00253,1,Positive
O60911,DB02869,1,Positive
P34903,DB00599,1,Positive
P10721,DB01962,1,Positive
P09493,DB11638,1,Positive
P06737,DB02089,1,Positive
P08913,DB00193,1,Positive
P49841,DB04395,1,Positive
P11387,DB08159,1,Positive
P07451,DB00819,1,Positive
P25100,DB00800,1,Positive
Q9P0X4,DB00909,1,Positive
P20309,DB01338,1,Positive
P23946,DB03814,1,Positive
P31644,DB00898,1,Positive
Q969S2,DB14491,1,Positive
P22894,DB03636,1,Positive
Q9Y5Y9,DB01161,1,Positive
P11229,DB00245,1,Positive
P34903,DB00349,1,Positive
P39748,DB14488,1,Positive
Q96NX5,DB08009,1,Positive
P29597,DB04716,1,Positive
P35498,DB00313,1,Positive
P00742,DB08745,1,Positive
P28482,DB01169,1,Positive
P13631,DB00755,1,Positive
P01023,DB00626,1,Positive
O14949,DB08330,1,Positive
Q14957,DB00454,1,Positive
Q15418,DB04751,1,Positive
P49354,DB07780,1,Positive
P18825,DB01200,1,Positive
P35367,DB00434,1,Positive
P14416,DB04844,1,Positive
P04278,DB00882,1,Positive
P35348,DB00751,1,Positive
P47869,DB00371,1,Positive
P41145,DB01238,1,Positive
O75311,DB09061,1,Positive
Q15375,DB07970,1,Positive
Q9NY46,DB00252,1,Positive
P18089,DB01186,1,Positive
P06239,DB04395,1,Positive
O00591,DB00186,1,Positive
P35372,DB00904,1,Positive
P36896,DB00171,1,Positive
P43166,DB00311,1,Positive
Q9HBH1,DB04368,1,Positive
P03372,DB00783,1,Positive
P01009,DB01593,1,Positive
P02747,DB14533,1,Positive
P35557,DB08118,1,Positive
P30939,DB13345,1,Positive
Q9H4B7,DB01229,1,Positive
P04150,DB02210,1,Positive
P28472,DB00431,1,Positive
Q8N5Z0,DB00114,1,Positive
Q14957,DB00418,1,Positive
P08173,DB00777,1,Positive
P00813,DB04218,1,Positive
Q9UPY5,DB00795,1,Positive
P32019,DB03158,1,Positive
P07900,DB06957,1,Positive
P28223,DB13940,1,Positive
P00374,DB03987,1,Positive
P08908,DB14011,1,Positive
P28472,DB00404,1,Positive
Q01959,DB00422,1,Positive
P14061,DB13951,1,Positive
P00533,DB00281,1,Positive
Q5NUL3,DB05532,1,Positive
P28472,DB01558,1,Positive
P08559,DB00157,1,Positive
P35462,DB01238,1,Positive
P22460,DB06217,1,Positive
P61925,DB07107,1,Positive
P09871,DB14533,1,Positive
P09467,DB00131,1,Positive
P00918,DB08165,1,Positive
P29034,DB01593,1,Positive
Q16602,DB04869,1,Positive
P24941,DB08538,1,Positive
P31644,DB00603,1,Positive
P48050,DB00243,1,Positive
P42263,DB14508,1,Positive
Q03181,DB00313,1,Positive
P78334,DB01587,1,Positive
P08172,DB00420,1,Positive
P38606,DB06733,1,Positive
Q9UN88,DB00690,1,Positive
P61925,DB07996,1,Positive
P27815,DB01791,1,Positive
Q92731,DB11674,1,Positive
P78334,DB09118,1,Positive
P05771,DB00163,1,Positive
P46098,DB00543,1,Positive
P35354,DB01397,1,Positive
P31644,DB11582,1,Positive
Q9UKL6,DB04372,1,Positive
P45877,DB00172,1,Positive
O95573,DB00159,1,Positive
Q15822,DB01135,1,Positive
P15085,DB04316,1,Positive
P68400,DB08345,1,Positive
P16083,DB03541,1,Positive
P00734,DB07143,1,Positive
P18089,DB01392,1,Positive
P08172,DB00392,1,Positive
Q16836,DB03612,1,Positive
P42263,DB14507,1,Positive
P11388,DB06263,1,Positive
P61925,DB07583,1,Positive
Q05940,DB00206,1,Positive
P35348,DB01162,1,Positive
P06213,DB09129,1,Positive
P04626,DB12010,1,Positive
P03372,DB03467,1,Positive
Q16798,DB00157,1,Positive
P50406,DB00246,1,Positive
P15151,DB03203,1,Positive
P47869,DB01215,1,Positive
P14416,DB01221,1,Positive
P19634,DB06468,1,Positive
P23975,DB01175,1,Positive
Q9NPD5,DB01211,1,Positive
P23743,DB00163,1,Positive
P04150,DB01260,1,Positive
P06276,DB00772,1,Positive
P35367,DB00967,1,Positive
P46098,DB01161,1,Positive
P36956,DB03756,1,Positive
P06280,DB05018,1,Positive
P00374,DB02427,1,Positive
P78334,DB01236,1,Positive
P08913,DB01403,1,Positive
P20248,DB07538,1,Positive
P18031,DB08549,1,Positive
P01023,DB12965,1,Positive
O95881,DB00143,1,Positive
P17612,DB08756,1,Positive
P37231,DB00412,1,Positive
Q14994,DB07557,1,Positive
P31645,DB06148,1,Positive
P13501,DB02353,1,Positive
P00918,DB03598,1,Positive
P00749,DB03046,1,Positive
P54760,DB07255,1,Positive
P14927,DB07401,1,Positive
P31644,DB01107,1,Positive
P18505,DB00463,1,Positive
P50613,DB05969,1,Positive
P49354,DB07227,1,Positive
P21728,DB01624,1,Positive
Q12809,DB00204,1,Positive
Q99828,DB11348,1,Positive
P43681,DB01273,1,Positive
P31645,DB09016,1,Positive
P21917,DB08922,1,Positive
P10275,DB06870,1,Positive
P35354,DB01399,1,Positive
Q969S8,DB13346,1,Positive
P24462,DB09061,1,Positive
P35408,DB00917,1,Positive
P27338,DB08176,1,Positive
P07437,DB11641,1,Positive
P51812,DB00945,1,Positive
Q13393,DB14006,1,Positive
P04264,DB14533,1,Positive
P08908,DB00216,1,Positive
P04150,DB00959,1,Positive
P48048,DB00414,1,Positive
Q12809,DB06144,1,Positive
Q96MA6,DB01717,1,Positive
P08581,DB06995,1,Positive
Q14654,DB01119,1,Positive
O00519,DB12010,1,Positive
P08253,DB00786,1,Positive
P00326,DB04448,1,Positive
P45973,DB09130,1,Positive
Q9UN88,DB00829,1,Positive
P08908,DB00502,1,Positive
P05177,DB14011,1,Positive
Q9H2S1,DB01110,1,Positive
P27338,DB08516,1,Positive
P24046,DB01595,1,Positive
P14735,DB00626,1,Positive
P35367,DB01224,1,Positive
P07998,DB01842,1,Positive
P28221,DB00918,1,Positive
P35367,DB01173,1,Positive
P06132,DB03727,1,Positive
P47870,DB00241,1,Positive
P19838,DB01411,1,Positive
O14764,DB00801,1,Positive
P55072,DB12695,1,Positive
P00374,DB03886,1,Positive
P27815,DB05266,1,Positive
P06746,DB14491,1,Positive
P61073,DB06809,1,Positive
P00480,DB00129,1,Positive
P48764,DB11761,1,Positive
Q9NZK7,DB06987,1,Positive
P06733,DB09130,1,Positive
P18507,DB09166,1,Positive
Q08499,DB03183,1,Positive
P46098,DB05642,1,Positive
P28222,DB08807,1,Positive
P48448,DB00157,1,Positive
P07477,DB02464,1,Positive
P48167,DB14011,1,Positive
P54289,DB11148,1,Positive
P00374,DB03695,1,Positive
Q92731,DB13869,1,Positive
P00742,DB07847,1,Positive
Q14624,DB14533,1,Positive
P42261,DB00753,1,Positive
P30556,DB11842,1,Positive
P50750,DB06195,1,Positive
P40926,DB04272,1,Positive
P30926,DB00674,1,Positive
P01042,DB01593,1,Positive
P48736,DB08300,1,Positive
O00591,DB00252,1,Positive
P16066,DB00325,1,Positive
Q8N142,DB04418,1,Positive
P22748,DB00273,1,Positive
P35228,DB01110,1,Positive
Q9NZV8,DB00458,1,Positive
Q9UN88,DB00897,1,Positive
P43405,DB06834,1,Positive
P43681,DB00463,1,Positive
O15399,DB00289,1,Positive
O60674,DB12500,1,Positive
P35462,DB14185,1,Positive
P11498,DB00119,1,Positive
P32745,DB06663,1,Positive
P04150,DB05423,1,Positive
Q12797,DB00128,1,Positive
P04181,DB02054,1,Positive
P27487,DB07067,1,Positive
P08185,DB01593,1,Positive
P00491,DB04335,1,Positive
P08172,DB01221,1,Positive
P22102,DB03546,1,Positive
Q15842,DB01154,1,Positive
P00918,DB02220,1,Positive
P35462,DB09223,1,Positive
P61024,DB02681,1,Positive
P17948,DB08896,1,Positive
P02649,DB09130,1,Positive
P00742,DB06605,1,Positive
P28845,DB07866,1,Positive
Q9NY47,DB00996,1,Positive
P11086,DB08129,1,Positive
Q9Y3I0,DB02772,1,Positive
P35462,DB11275,1,Positive
P25100,DB00182,1,Positive
P24941,DB08136,1,Positive
P15121,DB07063,1,Positive
P14927,DB08453,1,Positive
P29475,DB02077,1,Positive
P08913,DB06229,1,Positive
P15121,DB07139,1,Positive
P27815,DB01303,1,Positive
O94760,DB00736,1,Positive
P05230,DB06589,1,Positive
P18825,DB00217,1,Positive
P42262,DB04152,1,Positive
P24941,DB09147,1,Negative
P24941,DB00151,1,Negative
P24941,DB09283,1,Negative
P24941,DB12267,1,Negative
P24941,DB01151,1,Negative
P24941,DB13953,1,Negative
P24941,DB14488,1,Negative
P24941,DB00368,1,Negative
P24941,DB13025,1,Negative
P24941,DB08815,1,Negative
P24941,DB11830,1,Negative
P24941,DB01972,1,Negative
P24941,DB02795,1,Negative
P24941,DB13345,1,Negative
P24941,DB03760,1,Negative
P24941,DB00420,1,Negative
P24941,DB01621,1,Negative
P24941,DB01175,1,Negative
P24941,DB00847,1,Negative
P24941,DB00591,1,Negative
P24941,DB14642,1,Negative
P24941,DB00481,1,Negative
P24941,DB00139,1,Negative
P24941,DB00463,1,Negative
P24941,DB08922,1,Negative
P24941,DB00819,1,Negative
P24941,DB00734,1,Negative
P24941,DB00367,1,Negative
P24941,DB00952,1,Negative
P24941,DB00241,1,Negative
P08908,DB01962,1,Negative
P08908,DB04447,1,Negative
P08908,DB00364,1,Negative
P08908,DB14491,1,Negative
P08908,DB01303,1,Negative
P08908,DB01397,1,Negative
P08908,DB09481,1,Negative
P08908,DB01041,1,Negative
P08908,DB08162,1,Negative
P08908,DB01520,1,Negative
P08908,DB01873,1,Negative
P08908,DB00907,1,Negative
P08908,DB06726,1,Negative
P08908,DB00463,1,Negative
P08908,DB00801,1,Negative
P08908,DB00493,1,Negative
P08908,DB01088,1,Negative
P08908,DB09231,1,Negative
P08908,DB09118,1,Negative
P08908,DB14533,1,Negative
P08908,DB08901,1,Negative
P08908,DB01595,1,Negative
P08908,DB01100,1,Negative
P08908,DB00924,1,Negative
P08908,DB00148,1,Negative
P08908,DB00129,1,Negative
P08908,DB09286,1,Negative
P28223,DB03152,1,Negative
P28223,DB03880,1,Negative
P28223,DB00162,1,Negative
P28223,DB01173,1,Negative
P28223,DB00926,1,Negative
P28223,DB00171,1,Negative
P28223,DB03721,1,Negative
P28223,DB01645,1,Negative
P28223,DB01355,1,Negative
P28223,DB07664,1,Negative
P28223,DB09078,1,Negative
P28223,DB04141,1,Negative
P28223,DB11757,1,Negative
P28223,DB00870,1,Negative
P28223,DB02506,1,Negative
P28223,DB03760,1,Negative
P28223,DB00142,1,Negative
P28223,DB00675,1,Negative
P28223,DB05969,1,Negative
P28223,DB01169,1,Negative
P28223,DB00349,1,Negative
P28223,DB01036,1,Negative
P28223,DB07778,1,Negative
P28223,DB04844,1,Negative
P28223,DB01577,1,Negative
P28223,DB03461,1,Negative
P35367,DB00898,1,Negative
P35367,DB00376,1,Negative
P35367,DB01068,1,Negative
P35367,DB00157,1,Negative
P35367,DB00508,1,Negative
P35367,DB07995,1,Negative
P35367,DB01588,1,Negative
P35367,DB08175,1,Negative
P35367,DB00184,1,Negative
P35367,DB01956,1,Negative
P35367,DB08232,1,Negative
P35367,DB01065,1,Negative
P35367,DB01161,1,Negative
P35367,DB00661,1,Negative
P35367,DB09166,1,Negative
P35367,DB01023,1,Negative
P35367,DB00315,1,Negative
P35367,DB14010,1,Negative
P35367,DB05087,1,Negative
P35367,DB01354,1,Negative
P35367,DB00231,1,Negative
P35367,DB00897,1,Negative
P35367,DB00333,1,Negative
P35367,DB04216,1,Negative
P14416,DB02451,1,Negative
P14416,DB00333,1,Negative
P14416,DB00252,1,Negative
P14416,DB01558,1,Negative
P14416,DB07401,1,Negative
P14416,DB01215,1,Negative
P14416,DB01189,1,Negative
P14416,DB00959,1,Negative
P14416,DB03092,1,Negative
P14416,DB00957,1,Negative
P14416,DB00898,1,Negative
P14416,DB00211,1,Negative
P14416,DB00806,1,Negative
P14416,DB08231,1,Negative
P14416,DB00431,1,Negative
P14416,DB00370,1,Negative
P14416,DB03088,1,Negative
P14416,DB00564,1,Negative
P14416,DB08690,1,Negative
P14416,DB07724,1,Negative
P14416,DB08463,1,Negative
P14416,DB02772,1,Negative
P14416,DB00184,1,Negative
P14416,DB00119,1,Negative
P03372,DB00420,1,Negative
P03372,DB00307,1,Negative
P03372,DB00714,1,Negative
P03372,DB01173,1,Negative
P03372,DB04799,1,Negative
P03372,DB01972,1,Negative
P03372,DB01873,1,Negative
P03372,DB01411,1,Negative
P03372,DB00155,1,Negative
P03372,DB00514,1,Negative
P03372,DB06195,1,Negative
P03372,DB03461,1,Negative
P03372,DB04552,1,Negative
P03372,DB01244,1,Negative
P03372,DB09195,1,Negative
P03372,DB08896,1,Negative
P03372,DB00934,1,Negative
P03372,DB01956,1,Negative
P03372,DB09209,1,Negative
P03372,DB06843,1,Negative
P03372,DB00615,1,Negative
P03372,DB00917,1,Negative
P03372,DB00333,1,Negative
P03372,DB08515,1,Negative
P00918,DB09089,1,Negative
P00918,DB03147,1,Negative
P00918,DB13025,1,Negative
P00918,DB03959,1,Negative
P00918,DB11577,1,Negative
P00918,DB09241,1,Negative
P00918,DB06641,1,Negative
P00918,DB00626,1,Negative
P00918,DB11638,1,Negative
P00918,DB01039,1,Negative
P00918,DB00800,1,Negative
P00918,DB01161,1,Negative
P00918,DB09213,1,Negative
P00918,DB00129,1,Negative
P00918,DB01812,1,Negative
P00918,DB00751,1,Negative
P00918,DB00186,1,Negative
P00918,DB00334,1,Negative
P00918,DB06153,1,Negative
P00918,DB11986,1,Negative
P00918,DB00243,1,Negative
P00918,DB07931,1,Negative
P00918,DB14533,1,Negative
P07477,DB02659,1,Negative
P07477,DB00477,1,Negative
P07477,DB00228,1,Negative
P07477,DB00145,1,Negative
P07477,DB00555,1,Negative
P07477,DB02448,1,Negative
P07477,DB11148,1,Negative
P07477,DB09223,1,Negative
P07477,DB09462,1,Negative
P07477,DB01622,1,Negative
P07477,DB00866,1,Negative
P07477,DB00768,1,Negative
P07477,DB00898,1,Negative
P07477,DB06738,1,Negative
P07477,DB08839,1,Negative
P07477,DB00433,1,Negative
P07477,DB00622,1,Negative
P07477,DB03796,1,Negative
P07477,DB00776,1,Negative
P07477,DB00197,1,Negative
P07477,DB09232,1,Negative
P07477,DB01254,1,Negative
P07477,DB14487,1,Negative
P08913,DB00245,1,Negative
P08913,DB03088,1,Negative
P08913,DB00594,1,Negative
P08913,DB00598,1,Negative
P08913,DB03247,1,Negative
P08913,DB03380,1,Negative
P08913,DB01483,1,Negative
P08913,DB07374,1,Negative
P08913,DB04530,1,Negative
P08913,DB12695,1,Negative
P08913,DB00200,1,Negative
P08913,DB14011,1,Negative
P08913,DB00674,1,Negative
P08913,DB12307,1,Negative
P08913,DB03401,1,Negative
P08913,DB01236,1,Negative
P08913,DB13869,1,Negative
P08913,DB00292,1,Negative
P08913,DB00116,1,Negative
P08913,DB00619,1,Negative
P08913,DB00777,1,Negative
P08913,DB00243,1,Negative
P00734,DB09089,1,Negative
P00734,DB04896,1,Negative
P00734,DB01076,1,Negative
P00734,DB15035,1,Negative
P00734,DB01268,1,Negative
P00734,DB13269,1,Negative
P00734,DB01107,1,Negative
P00734,DB11278,1,Negative
P00734,DB00594,1,Negative
P00734,DB00996,1,Negative
P00734,DB00786,1,Negative
P00734,DB00502,1,Negative
P00734,DB06077,1,Negative
P00734,DB00753,1,Negative
P00734,DB00321,1,Negative
P00734,DB05087,1,Negative
P00734,DB00153,1,Negative
P00734,DB00546,1,Negative
P00734,DB01239,1,Negative
P00734,DB00268,1,Negative
P00734,DB01614,1,Negative
P11229,DB06589,1,Negative
P11229,DB09128,1,Negative
P11229,DB01162,1,Negative
P11229,DB00690,1,Negative
P11229,DB00159,1,Negative
P11229,DB00157,1,Negative
P11229,DB00589,1,Negative
P11229,DB00134,1,Negative
P11229,DB00142,1,Negative
P11229,DB09229,1,Negative
P11229,DB01956,1,Negative
P11229,DB01346,1,Negative
P11229,DB08896,1,Negative
P11229,DB08690,1,Negative
P11229,DB11823,1,Negative
P11229,DB09097,1,Negative
P11229,DB01254,1,Negative
P11229,DB00153,1,Negative
P11229,DB00237,1,Negative
P11229,DB00843,1,Negative
P31645,DB07137,1,Negative
P31645,DB02746,1,Negative
P31645,DB00777,1,Negative
P31645,DB01267,1,Negative
P31645,DB07718,1,Negative
P31645,DB00418,1,Negative
P31645,DB01483,1,Negative
P31645,DB06726,1,Negative
P31645,DB00422,1,Negative
P31645,DB00477,1,Negative
P31645,DB02379,1,Negative
P31645,DB00800,1,Negative
P31645,DB01375,1,Negative
P31645,DB02255,1,Negative
P31645,DB04272,1,Negative
P31645,DB00333,1,Negative
P31645,DB00434,1,Negative
P31645,DB00623,1,Negative
P31645,DB14006,1,Negative
P31645,DB00825,1,Negative
P35354,DB01244,1,Negative
P35354,DB00794,1,Negative
P35354,DB01229,1,Negative
P35354,DB01224,1,Negative
P35354,DB00599,1,Negative
P35354,DB14185,1,Negative
P35354,DB12010,1,Negative
P35354,DB01238,1,Negative
P35354,DB01016,1,Negative
P35354,DB00458,1,Negative
P35354,DB00151,1,Negative
P35354,DB00131,1,Negative
P35354,DB07950,1,Negative
P35354,DB02746,1,Negative
P35354,DB00555,1,Negative
P35354,DB14533,1,Negative
P35354,DB09194,1,Negative
P35354,DB01189,1,Negative
P35354,DB00217,1,Negative
P35354,DB00780,1,Negative
P34903,DB01812,1,Negative
P34903,DB06589,1,Negative
P34903,DB00454,1,Negative
P34903,DB00411,1,Negative
P34903,DB01149,1,Negative
P34903,DB04216,1,Negative
P34903,DB00151,1,Negative
P34903,DB02659,1,Negative
P34903,DB04971,1,Negative
P34903,DB09089,1,Negative
P34903,DB00783,1,Negative
P34903,DB00420,1,Negative
P34903,DB00570,1,Negative
P34903,DB01200,1,Negative
P34903,DB11219,1,Negative
P34903,DB00996,1,Negative
P34903,DB09221,1,Negative
P34903,DB00135,1,Negative
P34903,DB03088,1,Negative
P34903,DB11348,1,Negative
P47869,DB00583,1,Negative
P47869,DB00342,1,Negative
P47869,DB08901,1,Negative
P47869,DB13345,1,Negative
P47869,DB02587,1,Negative
P47869,DB11638,1,Negative
P47869,DB00454,1,Negative
P47869,DB03935,1,Negative
P47869,DB01244,1,Negative
P47869,DB11186,1,Negative
P47869,DB06589,1,Negative
P47869,DB01403,1,Negative
P47869,DB08231,1,Negative
P47869,DB00843,1,Negative
P47869,DB00721,1,Negative
P47869,DB03880,1,Negative
P47869,DB00786,1,Negative
P47869,DB00988,1,Negative
P47869,DB00118,1,Negative
P23219,DB00543,1,Negative
P23219,DB06741,1,Negative
P23219,DB04540,1,Negative
P23219,DB01224,1,Negative
P23219,DB09089,1,Negative
P23219,DB08271,1,Negative
P23219,DB00129,1,Negative
P23219,DB12141,1,Negative
P23219,DB00402,1,Negative
P23219,DB01595,1,Negative
P23219,DB00157,1,Negative
P23219,DB11582,1,Negative
P23219,DB00277,1,Negative
P23219,DB00555,1,Negative
P23219,DB00696,1,Negative
P23219,DB11348,1,Negative
P23219,DB03401,1,Negative
P23219,DB03247,1,Negative
P20309,DB01254,1,Negative
P20309,DB02772,1,Negative
P20309,DB08690,1,Negative
P20309,DB09061,1,Negative
P20309,DB00184,1,Negative
P20309,DB00248,1,Negative
P20309,DB00696,1,Negative
P20309,DB00794,1,Negative
P20309,DB13346,1,Negative
P20309,DB00119,1,Negative
P20309,DB03814,1,Negative
P20309,DB08846,1,Negative
P20309,DB02451,1,Negative
P20309,DB01559,1,Negative
P20309,DB01592,1,Negative
P20309,DB13955,1,Negative
P20309,DB14481,1,Negative
P35348,DB01119,1,Negative
P35348,DB11275,1,Negative
P35348,DB00163,1,Negative
P35348,DB01752,1,Negative
P35348,DB09304,1,Negative
P35348,DB04821,1,Negative
P35348,DB08403,1,Negative
P35348,DB05964,1,Negative
P35348,DB05642,1,Negative
P35348,DB14481,1,Negative
P35348,DB00197,1,Negative
P35348,DB13952,1,Negative
P35348,DB09078,1,Negative
P35348,DB00217,1,Negative
P35348,DB00786,1,Negative
P35348,DB00589,1,Negative
P18089,DB01079,1,Negative
P18089,DB03963,1,Negative
P18089,DB07954,1,Negative
P18089,DB03756,1,Negative
P18089,DB09079,1,Negative
P18089,DB01197,1,Negative
P18089,DB00659,1,Negative
P18089,DB00241,1,Negative
P18089,DB00898,1,Negative
P18089,DB00988,1,Negative
P18089,DB05541,1,Negative
P18089,DB01212,1,Negative
P18089,DB00312,1,Negative
P18089,DB11817,1,Negative
P18089,DB09236,1,Negative
P18089,DB02746,1,Negative
P25100,DB04444,1,Negative
P25100,DB00237,1,Negative
P25100,DB01236,1,Negative
P25100,DB11093,1,Negative
P25100,DB08453,1,Negative
P25100,DB00422,1,Negative
P25100,DB01242,1,Negative
P25100,DB00114,1,Negative
P25100,DB00328,1,Negative
P25100,DB00128,1,Negative
P25100,DB09295,1,Negative
P25100,DB00674,1,Negative
P25100,DB05541,1,Negative
P25100,DB11582,1,Negative
P25100,DB09085,1,Negative
P25100,DB00874,1,Negative
P04150,DB01942,1,Negative
P04150,DB06229,1,Negative
P04150,DB08889,1,Negative
P04150,DB00311,1,Negative
P04150,DB09078,1,Negative
P04150,DB00795,1,Negative
P04150,DB00715,1,Negative
P04150,DB09244,1,Negative
P04150,DB00182,1,Negative
P04150,DB01161,1,Negative
P04150,DB00313,1,Negative
P04150,DB00514,1,Negative
P04150,DB01392,1,Negative
P04150,DB00121,1,Negative
P04150,DB00917,1,Negative
P04150,DB04419,1,Negative
P27487,DB14491,1,Negative
P27487,DB00800,1,Negative
P27487,DB08846,1,Negative
P27487,DB09304,1,Negative
P27487,DB00145,1,Negative
P27487,DB00540,1,Negative
P27487,DB00555,1,Negative
P27487,DB06153,1,Negative
P27487,DB02709,1,Negative
P27487,DB00753,1,Negative
P27487,DB00502,1,Negative
P27487,DB07780,1,Negative
P27487,DB06151,1,Negative
P27487,DB00945,1,Negative
P27487,DB01353,1,Negative
P27487,DB00475,1,Negative
P37231,DB01873,1,Negative
P37231,DB01085,1,Negative
P37231,DB00201,1,Negative
P37231,DB04855,1,Negative
P37231,DB12141,1,Negative
P37231,DB00753,1,Negative
P37231,DB08330,1,Negative
P37231,DB14501,1,Negative
P37231,DB09128,1,Negative
P37231,DB00162,1,Negative
P37231,DB00475,1,Negative
P37231,DB01028,1,Negative
P37231,DB00121,1,Negative
P37231,DB00675,1,Negative
P37231,DB00897,1,Negative
P37231,DB04894,1,Negative
P18825,DB09283,1,Negative
P18825,DB01023,1,Negative
P18825,DB11235,1,Negative
P18825,DB04825,1,Negative
P18825,DB14001,1,Negative
P18825,DB07401,1,Negative
