UniProt ID,DrugBank ID,Fold,Type
O60706,DB00193,2,Negative
Q03013,DB03128,2,Negative
P32754,DB06892,2,Negative
P61626,DB11772,2,Negative
Q04844,DB14146,2,Negative
P63244,DB01597,2,Negative
Q59GM9,DB11937,2,Negative
P48067,DB00528,2,Negative
P06396,DB02391,2,Negative
Q9UKV0,DB02057,2,Negative
O96000,DB07390,2,Negative
P08311,DB01589,2,Negative
P15144,DB12693,2,Negative
P09874,DB00637,2,Negative
P42357,DB00682,2,Negative
Q14571,DB06786,2,Negative
P26196,DB01347,2,Negative
P06881,DB06833,2,Negative
O60894,DB02930,2,Negative
P62837,DB02803,2,Negative
P00374,DB07354,2,Negative
O43451,DB04253,2,Negative
Q9Y5R2,DB01821,2,Negative
P51178,DB04276,2,Negative
P42684,DB06802,2,Negative
Q9Y5K3,DB15495,2,Negative
P40925,DB02701,2,Negative
Q9UBN7,DB07237,2,Negative
P32754,DB08133,2,Negative
Q9NWT6,DB08838,2,Negative
P55011,DB05961,2,Negative
Q02221,DB08814,2,Negative
Q96GD4,DB02196,2,Negative
P48051,DB02376,2,Negative
P49761,DB00539,2,Negative
Q13907,DB07288,2,Negative
P01375,DB03864,2,Negative
P05156,DB05514,2,Negative
P23743,DB14975,2,Negative
Q75N90,DB05490,2,Negative
P35913,DB03175,2,Negative
Q04760,DB11132,2,Negative
P80188,DB01123,2,Negative
P02655,DB07688,2,Negative
Q15080,DB04485,2,Negative
Q02218,DB04716,2,Negative
Q9UI09,DB07104,2,Negative
P31350,DB02813,2,Negative
P32929,DB07751,2,Negative
P19883,DB04469,2,Negative
Q08462,DB06362,2,Negative
Q8NI60,DB13036,2,Negative
Q9BQB6,DB06986,2,Negative
P14770,DB05479,2,Negative
Q01995,DB04424,2,Negative
P19105,DB02169,2,Negative
Q9UIC8,DB03921,2,Negative
P07858,DB03065,2,Negative
O60488,DB06140,2,Negative
P51800,DB02080,2,Negative
P02533,DB00244,2,Negative
P46059,DB08612,2,Negative
O75116,DB09075,2,Negative
Q9HCP0,DB01273,2,Negative
Q86WA6,DB07741,2,Negative
P19525,DB04593,2,Negative
P11712,DB04436,2,Negative
P99999,DB07801,2,Negative
Q04760,DB05212,2,Negative
Q99542,DB08238,2,Negative
P21926,DB06684,2,Negative
Q92887,DB03622,2,Negative
Q6UWN8,DB00728,2,Negative
O43837,DB01790,2,Negative
Q9Y5Y4,DB12319,2,Negative
Q9NPA1,DB04512,2,Negative
Q04917,DB05327,2,Negative
P98164,DB01430,2,Negative
Q9P286,DB09030,2,Negative
Q01118,DB04851,2,Negative
P29322,DB02021,2,Negative
O14649,DB12334,2,Negative
Q9UQQ2,DB04069,2,Negative
P0CG22,DB07405,2,Negative
P42330,DB06894,2,Negative
P09172,DB03957,2,Negative
P00742,DB02170,2,Negative
P01850,DB00270,2,Negative
Q15661,DB01087,2,Negative
P06241,DB00692,2,Negative
P19438,DB11221,2,Negative
P40926,DB08052,2,Negative
Q9NYX4,DB08738,2,Negative
Q9BYZ2,DB00373,2,Negative
Q9Y289,DB02911,2,Negative
Q9NPA2,DB07930,2,Negative
Q15418,DB08094,2,Negative
P23560,DB08750,2,Negative
P09525,DB08631,2,Negative
Q16671,DB01081,2,Negative
Q9H4Y5,DB01664,2,Negative
Q14181,DB04230,2,Negative
P20851,DB08084,2,Negative
O75964,DB00674,2,Negative
P07451,DB00255,2,Negative
Q9H4B7,DB06712,2,Negative
P25788,DB01763,2,Negative
P55789,DB07917,2,Negative
P18089,DB08500,2,Negative
P07451,DB01625,2,Negative
P11172,DB02080,2,Negative
Q9H4M7,DB06195,2,Negative
P49789,DB12007,2,Negative
Q9NR82,DB08641,2,Negative
P46781,DB07836,2,Negative
P01024,DB08814,2,Negative
P00746,DB06469,2,Negative
P26640,DB04562,2,Negative
Q9Y257,DB07549,2,Negative
Q9UKU7,DB04795,2,Negative
P11802,DB00835,2,Negative
Q5SSJ5,DB03088,2,Negative
Q92947,DB01760,2,Negative
P09486,DB08464,2,Negative
Q9NPD5,DB01685,2,Negative
Q9HC97,DB03329,2,Negative
Q9NPJ3,DB00257,2,Negative
Q9UBX1,DB00517,2,Negative
P15538,DB07140,2,Negative
Q12791,DB02837,2,Negative
P04211,DB08535,2,Negative
P48163,DB07384,2,Negative
P35913,DB06218,2,Negative
Q9BYF1,DB01972,2,Negative
Q9UN76,DB02297,2,Negative
P24046,DB00487,2,Negative
Q8TD43,DB09140,2,Negative
Q16348,DB03379,2,Negative
P46439,DB05152,2,Negative
Q15125,DB08294,2,Negative
Q15569,DB07154,2,Negative
P20248,DB00686,2,Negative
P50607,DB08042,2,Negative
O14746,DB07984,2,Negative
Q9Y678,DB13996,2,Negative
Q9HCD5,DB02309,2,Negative
P29597,DB01098,2,Negative
P35030,DB02506,2,Negative
Q92847,DB01418,2,Negative
Q8TD19,DB02754,2,Negative
Q9NY72,DB00543,2,Negative
Q06323,DB00357,2,Negative
Q96GD4,DB02258,2,Negative
P52732,DB00949,2,Negative
O95167,DB08147,2,Negative
P41439,DB04377,2,Negative
Q9Y5Y6,DB00302,2,Negative
P46439,DB01197,2,Negative
P55196,DB02660,2,Negative
P20823,DB06879,2,Negative
O14957,DB01173,2,Negative
Q7L3T8,DB00758,2,Negative
P20815,DB04391,2,Negative
Q6NUS8,DB11273,2,Negative
Q15111,DB03262,2,Negative
P11086,DB03731,2,Negative
P17844,DB08351,2,Negative
P98194,DB08157,2,Negative
P20309,DB03253,2,Negative
P31327,DB03297,2,Negative
P30519,DB02008,2,Negative
Q9HB55,DB09285,2,Negative
O15304,DB03201,2,Negative
Q00169,DB02335,2,Negative
P14060,DB01748,2,Negative
Q9Y6L6,DB03095,2,Negative
Q05586,DB08771,2,Negative
P11216,DB04579,2,Negative
Q86U10,DB07039,2,Negative
P38435,DB00473,2,Negative
P07360,DB05540,2,Negative
Q9UHY7,DB03477,2,Negative
O43246,DB13908,2,Negative
P17174,DB13867,2,Negative
P30273,DB00615,2,Negative
P40926,DB02659,2,Negative
P51693,DB07677,2,Negative
P09210,DB07812,2,Negative
Q16832,DB07250,2,Negative
O15460,DB08118,2,Negative
Q05901,DB12836,2,Negative
P01031,DB06070,2,Negative
P37108,DB04310,2,Negative
P0DMS8,DB00523,2,Negative
Q96NR8,DB05990,2,Negative
Q14721,DB07955,2,Negative
P08758,DB11693,2,Negative
P48549,DB08173,2,Negative
Q7Z4J2,DB06702,2,Negative
P07686,DB02109,2,Negative
Q9UG56,DB00469,2,Negative
Q99527,DB06287,2,Negative
Q9NSD9,DB08412,2,Negative
O15143,DB07177,2,Negative
Q16773,DB02910,2,Negative
Q14833,DB04163,2,Negative
Q96GR2,DB07647,2,Negative
O00187,DB12328,2,Negative
P63096,DB00416,2,Negative
P21462,DB01108,2,Negative
P17302,DB04006,2,Negative
Q99497,DB09235,2,Negative
Q9P2J5,DB08334,2,Negative
O14757,DB04001,2,Negative
Q14872,DB06433,2,Negative
P26447,DB00284,2,Negative
O14727,DB08007,2,Negative
P20292,DB03994,2,Negative
P43353,DB02112,2,Negative
P78356,DB01045,2,Negative
Q08289,DB03726,2,Negative
P51649,DB02287,2,Negative
P08311,DB06785,2,Negative
P06396,DB02932,2,Negative
P27708,DB08166,2,Negative
P12532,DB03466,2,Negative
P08603,DB00924,2,Negative
Q15119,DB02565,2,Negative
Q9P2K8,DB00551,2,Negative
P34897,DB01897,2,Negative
O60285,DB02103,2,Negative
Q9Y619,DB02091,2,Negative
P30301,DB07194,2,Negative
P27169,DB08303,2,Negative
Q14145,DB07050,2,Negative
P07339,DB00842,2,Negative
P25789,DB07642,2,Negative
P53041,DB11672,2,Negative
P54750,DB07235,2,Negative
Q7Z3S7,DB04389,2,Negative
P29401,DB03023,2,Negative
O96000,DB03393,2,Negative
Q6P996,DB09198,2,Negative
P46736,DB08865,2,Negative
P30532,DB00617,2,Negative
P98194,DB03419,2,Negative
P22694,DB02008,2,Negative
Q8IWU9,DB00657,2,Negative
O43399,DB08092,2,Negative
P78330,DB08305,2,Negative
O75891,DB08136,2,Negative
P29401,DB07116,2,Negative
Q14573,DB03243,2,Negative
Q9BZZ2,DB08250,2,Negative
Q15569,DB06716,2,Negative
P53778,DB02338,2,Negative
Q8WVQ1,DB05294,2,Negative
Q14833,DB04659,2,Negative
P00558,DB03555,2,Negative
P22455,DB05969,2,Negative
Q9BZW2,DB02445,2,Negative
O95169,DB08021,2,Negative
P12931,DB04645,2,Negative
P54368,DB00150,2,Negative
P12319,DB01094,2,Negative
Q9P2N6,DB02279,2,Negative
P31260,DB07281,2,Negative
P04118,DB14065,2,Negative
P19622,DB07059,2,Negative
P40925,DB03707,2,Negative
P06756,DB03444,2,Negative
P80075,DB00726,2,Negative
P50613,DB07248,2,Negative
P11177,DB01589,2,Negative
O15374,DB01565,2,Negative
Q92911,DB04151,2,Negative
P33151,DB08568,2,Negative
P47712,DB06530,2,Negative
P05141,DB08384,2,Negative
Q9H2S1,DB05168,2,Negative
O75865,DB06448,2,Negative
P07498,DB00513,2,Negative
Q7Z3S7,DB08339,2,Negative
Q71U36,DB08678,2,Negative
O00555,DB04849,2,Negative
P0DP25,DB07529,2,Negative
Q9BQB6,DB00367,2,Negative
A5X5Y0,DB02352,2,Negative
P22694,DB01782,2,Negative
O75438,DB02020,2,Negative
O75380,DB02320,2,Negative
P09493,DB03135,2,Negative
P35241,DB07791,2,Negative
Q06323,DB03033,2,Negative
Q8N119,DB08557,2,Negative
P11233,DB08550,2,Negative
Q9H4M7,DB07265,2,Negative
O00244,DB13875,2,Negative
P07602,DB05562,2,Negative
Q9NR28,DB00564,2,Negative
Q07820,DB06977,2,Negative
P25774,DB12130,2,Negative
Q12874,DB05395,2,Negative
Q9UPZ9,DB12695,2,Negative
P23297,DB03344,2,Negative
O43175,DB11588,2,Negative
P40925,DB07010,2,Negative
O75891,DB00524,2,Negative
P39023,DB06201,2,Negative
Q9UBN1,DB03921,2,Negative
P08235,DB02336,2,Negative
P30411,DB02095,2,Negative
P03886,DB07161,2,Negative
O15350,DB03695,2,Negative
P05771,DB04600,2,Negative
P30049,DB03218,2,Negative
Q8N1C3,DB08478,2,Negative
P28221,DB03596,2,Negative
Q6QNK2,DB11362,2,Negative
P09467,DB08410,2,Negative
P41146,DB06374,2,Negative
P20701,DB05446,2,Negative
P41143,DB08004,2,Negative
P12271,DB06795,2,Negative
P01024,DB07839,2,Negative
O43175,DB07756,2,Negative
P50213,DB14481,2,Negative
P51553,DB00340,2,Negative
Q07001,DB04793,2,Negative
P02585,DB07154,2,Negative
P50416,DB07362,2,Negative
Q99759,DB07195,2,Negative
Q16706,DB07187,2,Negative
Q9HBH9,DB04525,2,Negative
P06493,DB03860,2,Negative
P24347,DB04339,2,Negative
Q9UJM8,DB08186,2,Negative
Q16740,DB11642,2,Negative
Q16665,DB00850,2,Negative
P10275,DB07852,2,Negative
Q9UKV0,DB02623,2,Negative
Q96L34,DB02552,2,Negative
P43116,DB03374,2,Negative
P49368,DB12305,2,Negative
Q86SZ2,DB04234,2,Negative
P49146,DB07379,2,Negative
P23378,DB05524,2,Negative
P43166,DB01942,2,Negative
Q693P7,DB00902,2,Negative
P23284,DB04974,2,Negative
Q9NS40,DB07181,2,Negative
Q14289,DB06626,2,Negative
Q04828,DB00679,2,Negative
P16615,DB00178,2,Negative
P07585,DB02902,2,Negative
P02452,DB00473,2,Negative
Q9H169,DB08011,2,Negative
P35568,DB04639,2,Negative
P12429,DB06021,2,Negative
P07998,DB05442,2,Negative
Q86VB7,DB04574,2,Negative
O15075,DB03408,2,Negative
P23945,DB00686,2,Negative
Q460N3,DB12334,2,Negative
Q8WYK2,DB03130,2,Negative
Q8IWL2,DB00669,2,Negative
Q9GZT4,DB01873,2,Negative
P21917,DB08744,2,Negative
Q00653,DB04682,2,Negative
P11137,DB03835,2,Negative
P52333,DB11921,2,Negative
P31942,DB07741,2,Negative
P49760,DB01665,2,Negative
P12314,DB01807,2,Negative
P15289,DB00468,2,Negative
P14550,DB05984,2,Negative
P05154,DB06409,2,Negative
Q5TDP6,DB09220,2,Negative
P02787,DB12323,2,Negative
P23368,DB02052,2,Negative
Q13233,DB02852,2,Negative
P10145,DB03250,2,Negative
O95954,DB04885,2,Negative
Q9GZU7,DB04836,2,Negative
Q9UMX2,DB02615,2,Negative
Q9NR97,DB15495,2,Negative
P51970,DB08499,2,Negative
P49366,DB13983,2,Negative
P30825,DB00170,2,Negative
P06748,DB06479,2,Negative
Q13526,DB07312,2,Negative
Q96LB9,DB06518,2,Negative
O60678,DB01559,2,Negative
P12236,DB04905,2,Negative
P00395,DB00398,2,Negative
P07204,DB08907,2,Negative
P38435,DB07010,2,Negative
P57078,DB07250,2,Negative
P50391,DB07812,2,Negative
P17707,DB07425,2,Negative
P51511,DB00918,2,Negative
P49759,DB02721,2,Negative
P01834,DB04606,2,Negative
Q05901,DB06990,2,Negative
Q6NUM9,DB07077,2,Negative
P33527,DB07900,2,Negative
Q92696,DB14070,2,Negative
Q07820,DB07602,2,Negative
P17213,DB08611,2,Negative
P23921,DB01738,2,Negative
P18858,DB08604,2,Negative
O15439,DB02018,2,Negative
Q07021,DB07789,2,Negative
P19634,DB00342,2,Negative
P06241,DB02622,2,Negative
P00749,DB06734,2,Negative
A8MPY1,DB02348,2,Negative
Q59EB3,DB06940,2,Negative
Q6FHJ7,DB03059,2,Negative
Q92736,DB06772,2,Negative
P08700,DB11217,2,Negative
P18545,DB04676,2,Negative
P35527,DB05993,2,Negative
P04350,DB03948,2,Negative
O15374,DB09279,2,Negative
P19878,DB00708,2,Negative
Q9BVS4,DB03459,2,Negative
P02656,DB01454,2,Negative
Q8NET8,DB00484,2,Negative
Q06203,DB07595,2,Negative
P02818,DB05442,2,Negative
Q9BZV2,DB00312,2,Negative
P17752,DB04869,2,Negative
P13196,DB01039,2,Negative
Q16718,DB00461,2,Negative
P08908,DB02623,2,Negative
Q13956,DB07374,2,Negative
O95168,DB00399,2,Negative
P01008,DB01969,2,Negative
P15559,DB01030,2,Negative
P50391,DB01356,2,Negative
P35243,DB07068,2,Negative
Q00536,DB01705,2,Negative
P48029,DB00444,2,Negative
P10599,DB01966,2,Negative
P01019,DB07137,2,Negative
P17812,DB02300,2,Negative
P11717,DB04331,2,Negative
Q8TF61,DB08148,2,Negative
P04746,DB00771,2,Negative
Q96RP8,DB04470,2,Negative
Q9NPJ3,DB08633,2,Negative
P62917,DB00672,2,Negative
Q14145,DB08173,2,Negative
Q7L5Y9,DB03150,2,Negative
Q9H2X9,DB05395,2,Negative
P02652,DB03203,2,Negative
Q9Y285,DB04246,2,Negative
O75911,DB11963,2,Negative
O75311,DB00383,2,Negative
P31153,DB07259,2,Negative
P55769,DB04578,2,Negative
Q13393,DB01927,2,Negative
P06850,DB07374,2,Negative
P60709,DB08334,2,Negative
Q16651,DB01752,2,Negative
P43026,DB01182,2,Negative
P00747,DB07453,2,Negative
P16930,DB02660,2,Negative
P21333,DB07524,2,Negative
Q8N159,DB08493,2,Negative
P11216,DB14010,2,Negative
P30530,DB06472,2,Negative
Q9Y619,DB02580,2,Negative
P01106,DB01950,2,Negative
Q07864,DB00770,2,Negative
P56385,DB09085,2,Negative
Q8WY07,DB01731,2,Negative
P02768,DB07064,2,Negative
P06727,DB01197,2,Negative
O43570,DB07947,2,Negative
Q96A70,DB02877,2,Negative
Q9NPA2,DB03861,2,Negative
P05231,DB02507,2,Negative
P43235,DB08532,2,Negative
P15538,DB07072,2,Negative
P20851,DB02999,2,Negative
Q99933,DB08532,2,Negative
Q07912,DB02358,2,Negative
O95298,DB14013,2,Negative
P22888,DB00957,2,Negative
P13929,DB04054,2,Negative
P29474,DB03330,2,Negative
O43766,DB09146,2,Negative
P19827,DB03020,2,Negative
P00813,DB01084,2,Negative
Q9Y233,DB03429,2,Negative
Q14500,DB02347,2,Negative
P04118,DB04417,2,Negative
P20823,DB07218,2,Negative
Q16584,DB02363,2,Negative
O15399,DB07974,2,Negative
P04278,DB02878,2,Negative
O14791,DB00133,2,Negative
P21980,DB01832,2,Negative
P04271,DB07999,2,Negative
P33260,DB08259,2,Negative
O14874,DB02741,2,Negative
O15217,DB07285,2,Negative
O95298,DB00763,2,Negative
P06396,DB02431,2,Negative
P11021,DB03535,2,Negative
P04062,DB03401,2,Negative
Q05932,DB02800,2,Negative
P31948,DB01189,2,Negative
P23219,DB00725,2,Negative
P47985,DB08059,2,Negative
P30825,DB06802,2,Negative
Q16654,DB02803,2,Negative
P34981,DB08163,2,Negative
P00558,DB09216,2,Negative
P08246,DB00377,2,Negative
Q8WU08,DB09090,2,Negative
P21462,DB02984,2,Negative
P09525,DB07491,2,Negative
Q08426,DB04172,2,Negative
P55196,DB08166,2,Negative
P05156,DB05869,2,Negative
P06310,DB00358,2,Negative
P00749,DB05434,2,Negative
P08581,DB07254,2,Negative
Q13133,DB07410,2,Negative
P80297,DB01001,2,Negative
Q6IBS8,DB03937,2,Negative
P28062,DB07686,2,Negative
P62508,DB04379,2,Negative
Q9NYQ3,DB07210,2,Negative
Q15822,DB03660,2,Negative
P31153,DB07629,2,Negative
Q6IB77,DB00801,2,Negative
Q9UNN8,DB00734,2,Negative
Q00537,DB08442,2,Negative
Q8TCC7,DB01320,2,Negative
P78527,DB04855,2,Negative
Q9H4Y5,DB12200,2,Negative
P04406,DB00953,2,Negative
Q08828,DB02596,2,Negative
O76083,DB04014,2,Negative
P10109,DB08602,2,Negative
Q92696,DB03918,2,Negative
O43614,DB07017,2,Negative
P45984,DB08743,2,Negative
Q9H4G4,DB01188,2,Negative
Q08257,DB07400,2,Negative
Q16602,DB03535,2,Negative
P35462,DB09095,2,Negative
P52758,DB08128,2,Negative
O15075,DB12129,2,Negative
Q16775,DB08210,2,Negative
P18505,DB05234,2,Negative
Q9UK17,DB11478,2,Negative
P47775,DB06151,2,Negative
O60656,DB15569,2,Negative
P98066,DB01098,2,Negative
Q92506,DB07254,2,Negative
Q13093,DB00158,2,Negative
Q9ULK0,DB02352,2,Negative
Q7RTT9,DB08774,2,Negative
P10275,DB00797,2,Negative
P37802,DB08549,2,Negative
P53611,DB03506,2,Negative
P09466,DB01064,2,Negative
P60842,DB01537,2,Negative
P31751,DB04137,2,Negative
P13569,DB05423,2,Negative
Q9Y617,DB00441,2,Negative
Q9P0Z9,DB05134,2,Negative
Q92598,DB08596,2,Negative
P49789,DB08453,2,Negative
O00469,DB07744,2,Negative
Q9ULB1,DB01942,2,Negative
O95470,DB00361,2,Negative
P0DM35,DB05442,2,Negative
Q15800,DB08916,2,Negative
O15169,DB04112,2,Negative
Q92731,DB01171,2,Negative
Q00653,DB02917,2,Negative
Q8TCT9,DB08353,2,Negative
O14730,DB07705,2,Negative
P31948,DB01401,2,Negative
P22694,DB06246,2,Negative
Q12879,DB02175,2,Negative
Q12791,DB08082,2,Negative
P40306,DB04864,2,Negative
Q8IZS8,DB08235,2,Negative
P0C0L5,DB00307,2,Negative
P02689,DB02267,2,Negative
P61313,DB00706,2,Negative
Q9P2W7,DB00746,2,Negative
P29474,DB02530,2,Negative
P29218,DB12500,2,Negative
Q8IWT1,DB02028,2,Negative
P13686,DB07289,2,Negative
Q92831,DB01245,2,Negative
P24462,DB11692,2,Negative
P35218,DB03413,2,Negative
P05771,DB09221,2,Negative
Q8N5Z0,DB00454,2,Negative
P48039,DB11447,2,Negative
Q9BRS2,DB11477,2,Negative
Q92781,DB04090,2,Negative
P06702,DB04767,2,Negative
Q6DT37,DB07731,2,Negative
P48637,DB00627,2,Negative
Q9NR97,DB04779,2,Negative
P49591,DB07975,2,Negative
P07438,DB00550,2,Negative
P25713,DB07941,2,Negative
Q9UIK4,DB04885,2,Negative
P59998,DB01695,2,Negative
P31153,DB02110,2,Negative
Q9BXJ7,DB03201,2,Negative
P36544,DB02640,2,Negative
P42336,DB03557,2,Negative
P32004,DB00708,2,Negative
Q13621,DB04175,2,Negative
Q14654,DB00141,2,Negative
P39086,DB00348,2,Negative
P49840,DB07257,2,Negative
P07438,DB00511,2,Negative
Q8WY07,DB08596,2,Negative
Q6ZN16,DB11737,2,Negative
P15170,DB07317,2,Negative
O15439,DB08480,2,Negative
Q92753,DB02418,2,Negative
Q01064,DB00727,2,Negative
O60488,DB04697,2,Negative
Q9Y6E0,DB00198,2,Negative
P42858,DB01003,2,Negative
Q9UQM7,DB04846,2,Negative
P14867,DB04772,2,Negative
Q5JTZ9,DB01953,2,Negative
Q07820,DB03956,2,Negative
O60701,DB06857,2,Negative
P16455,DB07025,2,Negative
P28845,DB01959,2,Negative
P80075,DB07034,2,Negative
P25788,DB05239,2,Negative
P12532,DB04407,2,Negative
P06702,DB01177,2,Negative
Q9H0K1,DB01876,2,Negative
P21283,DB02850,2,Negative
P53041,DB03709,2,Negative
O60894,DB01429,2,Negative
Q9Y689,DB08949,2,Negative
P22413,DB00882,2,Negative
P62955,DB02259,2,Negative
P54317,DB00223,2,Negative
Q92847,DB11623,2,Negative
P42345,DB00445,2,Negative
P32320,DB04054,2,Negative
Q9UGN5,DB04689,2,Negative
P06310,DB07968,2,Negative
Q9NZ42,DB02498,2,Negative
P30838,DB07697,2,Negative
P10092,DB06335,2,Negative
Q53H96,DB08899,2,Negative
P36955,DB11623,2,Negative
O43525,DB00487,2,Negative
Q9UQQ2,DB03636,2,Negative
O43617,DB07545,2,Negative
Q9P0J0,DB03126,2,Negative
Q9NWZ3,DB03042,2,Negative
P11172,DB07683,2,Negative
Q9HAZ1,DB09173,2,Negative
P13500,DB07730,2,Negative
P49759,DB02377,2,Negative
O75469,DB03566,2,Negative
O00750,DB09229,2,Negative
P18669,DB06961,2,Negative
P54802,DB05667,2,Negative
O95749,DB00610,2,Negative
P61278,DB03396,2,Negative
Q9BZX2,DB00239,2,Negative
Q92806,DB02869,2,Negative
P15085,DB03499,2,Negative
P30968,DB00825,2,Negative
Q13133,DB02329,2,Negative
P28676,DB06997,2,Negative
Q9BVS4,DB08632,2,Negative
Q12809,DB02778,2,Negative
Q9GZU7,DB05104,2,Negative
P28335,DB01015,2,Negative
P34932,DB06595,2,Negative
Q14995,DB02071,2,Negative
P56556,DB00868,2,Negative
P15428,DB02170,2,Negative
P27348,DB14520,2,Negative
Q14680,DB13919,2,Negative
P80303,DB07697,2,Negative
P21802,DB08641,2,Negative
Q9UGI6,DB02720,2,Negative
P46926,DB01021,2,Negative
Q13873,DB08167,2,Negative
P20839,DB08811,2,Negative
P10828,DB03267,2,Negative
P28062,DB04013,2,Negative
O60603,DB04107,2,Negative
P19838,DB01176,2,Negative
Q13523,DB02090,2,Negative
Q96RI1,DB02220,2,Negative
Q04912,DB13948,2,Negative
Q5T6L4,DB03408,2,Negative
Q969I3,DB09090,2,Negative
Q9UK17,DB08168,2,Negative
P08319,DB02262,2,Negative
P12724,DB02236,2,Negative
O60547,DB07001,2,Negative
O75469,DB01614,2,Negative
Q9Y6K9,DB01203,2,Negative
P01138,DB07804,2,Negative
Q15942,DB01990,2,Negative
Q9Y2H1,DB04612,2,Negative
Q9UBN7,DB14641,2,Negative
P29074,DB01195,2,Negative
P46459,DB04065,2,Negative
P23246,DB06899,2,Negative
P29597,DB01782,2,Negative
P23560,DB00636,2,Negative
Q9HBH5,DB02101,2,Negative
P49368,DB04591,2,Negative
P14621,DB08045,2,Negative
P11166,DB03026,2,Negative
P23743,DB08362,2,Negative
P31785,DB03256,2,Negative
P04003,DB09536,2,Negative
P0DMS8,DB09076,2,Negative
P41743,DB04256,2,Negative
P60900,DB06420,2,Negative
Q02928,DB01262,2,Negative
P00813,DB02158,2,Negative
Q9NS40,DB08912,2,Negative
P11310,DB00753,2,Negative
P14410,DB05966,2,Negative
O00305,DB01074,2,Negative
P51858,DB02499,2,Negative
Q5JTZ9,DB08053,2,Negative
P32119,DB01800,2,Negative
P35080,DB03394,2,Negative
O75340,DB08875,2,Negative
Q96GD3,DB07528,2,Negative
P08709,DB03153,2,Negative
P46439,DB07792,2,Negative
O43741,DB09078,2,Negative
P16083,DB02306,2,Negative
Q7Z2H8,DB08594,2,Negative
Q7L5Y9,DB01009,2,Negative
P28329,DB02069,2,Negative
P11488,DB07612,2,Negative
P33121,DB02562,2,Negative
P52732,DB04794,2,Negative
P49366,DB03344,2,Negative
P28065,DB06616,2,Negative
P40394,DB07701,2,Negative
O43193,DB00984,2,Negative
P05164,DB00130,2,Negative
Q9GZU7,DB01325,2,Negative
O00763,DB07711,2,Negative
P11802,DB00989,2,Negative
P52788,DB04101,2,Negative
Q07075,DB08320,2,Negative
P04629,DB08867,2,Negative
P39023,DB09097,2,Negative
O43526,DB08569,2,Negative
P48551,DB07272,2,Negative
O14792,DB08775,2,Negative
P11413,DB08095,2,Negative
P27695,DB09237,2,Negative
Q8NFD2,DB04140,2,Negative
P01308,DB08360,2,Negative
Q9Y234,DB00344,2,Negative
P38435,DB01327,2,Negative
Q59FW3,DB01397,2,Negative
P48449,DB03643,2,Negative
O15239,DB08368,2,Negative
O15217,DB06894,2,Negative
P48637,DB02279,2,Negative
P51812,DB02671,2,Negative
P15813,DB04557,2,Negative
P01350,DB09053,2,Negative
Q59HE2,DB13061,2,Negative
Q16584,DB00193,2,Negative
P14866,DB02466,2,Negative
P06746,DB08844,2,Negative
P04155,DB06374,2,Negative
Q05932,DB11830,2,Negative
Q16654,DB12418,2,Negative
P49137,DB04767,2,Negative
P20815,DB01135,2,Negative
Q9NWZ3,DB06800,2,Negative
P13051,DB07573,2,Negative
Q01581,DB03622,2,Negative
P45381,DB14019,2,Negative
P20309,DB08072,2,Negative
P42263,DB02465,2,Negative
P25116,DB04894,2,Negative
Q9Y646,DB05010,2,Negative
Q9BXA5,DB08229,2,Negative
Q9Y6M4,DB00521,2,Negative
Q92934,DB03058,2,Negative
Q16678,DB07022,2,Negative
O14727,DB01393,2,Negative
P35368,DB02358,2,Negative
P08235,DB06991,2,Negative
P37059,DB03003,2,Negative
P02708,DB00302,2,Negative
P06241,DB08015,2,Negative
P01574,DB03348,2,Negative
Q9NYL2,DB01366,2,Negative
P19784,DB07285,2,Negative
P23276,DB04852,2,Negative
Q9BUB5,DB11623,2,Negative
Q12908,DB03704,2,Negative
Q9UHF0,DB09121,2,Negative
P68871,DB08400,2,Negative
P50613,DB02282,2,Negative
Q9BYC2,DB04588,2,Negative
O95237,DB06713,2,Negative
Q9Y275,DB04880,2,Negative
Q9H228,DB08618,2,Negative
Q86UW8,DB07321,2,Negative
P34932,DB09147,2,Negative
P49189,DB03376,2,Negative
P09874,DB13908,2,Negative
P00325,DB11081,2,Negative
P23381,DB04136,2,Negative
P05166,DB06525,2,Negative
O00444,DB01565,2,Negative
P14207,DB12061,2,Negative
Q01959,DB08332,2,Negative
P17568,DB01178,2,Negative
P11413,DB00504,2,Negative
Q13177,DB04055,2,Negative
P09104,DB00500,2,Negative
O75116,DB00590,2,Negative
P78352,DB01561,2,Negative
Q9BXJ7,DB02028,2,Negative
P63092,DB04066,2,Negative
O00444,DB03628,2,Negative
Q96NX5,DB00247,2,Negative
P35243,DB07039,2,Negative
P54289,DB07394,2,Negative
P01834,DB08387,2,Negative
Q9UGN5,DB03994,2,Negative
P62166,DB02900,2,Negative
Q99623,DB01420,2,Negative
P0CG47,DB04272,2,Negative
Q96QU6,DB08043,2,Negative
P13693,DB03783,2,Negative
P00750,DB03380,2,Negative
O15511,DB07375,2,Negative
P18507,DB04542,2,Negative
O95255,DB00395,2,Negative
P31151,DB02820,2,Negative
Q8WY07,DB03890,2,Negative
P21728,DB13919,2,Negative
P08574,DB07559,2,Negative
P10109,DB07069,2,Negative
P0C0L5,DB01948,2,Negative
P50613,DB07686,2,Negative
F1T0I5,DB07126,2,Negative
Q7L266,DB07195,2,Negative
P00750,DB07430,2,Negative
P32927,DB02918,2,Negative
